codigo_abonado,cedula,nombre,telefono
C102457,1090002457,Julia Delgado Peláez,3105002457
CH102458,1090002458,Karen Leal Delgado,3105002458
DQ102459,1090002459,Laura Franco Escudero,3105002459
SR102460,1090002460,Marta Nieto Salgado,3105002460
VG102461,1090002461,Nidia Urrego Galvis,3105002461
TC102462,1090002462,Olga Cuartas Hincapié,3105002462
TC102463,1090002463,Paula Jurado Valderrama,3105002463
TC102464,1090002464,Rocío Escudero Jurado,3105002464
VG102465,1090002465,Sandra Montoya Lemus,3105002465
TC102466,1090002466,Tatiana Tabares Zapata,3105002466
SG102467,1090002467,Úrsula Bohórquez Acosta,3105002467
DQ102468,1090002468,Valeria Isaza Ocampo,3105002468
C102469,1090002469,Ximena Duarte Cuartas,3105002469
VG102470,1090002470,Yolanda Lemus Duarte,3105002470
SG102471,1090002471,Zulma Salgado Rendón,3105002471
DQ102472,1090002472,Alberto Arcila Forero,3105002472
TC102473,1090002473,Bernardo Higuita Gómez,3105002473
C102474,1090002474,Carlos Cadavid Urrego,3105002474
TC102475,1090002475,Damián Jaramillo Isaza,3105002475
TC102476,1090002476,Eduardo Rendón Jaramillo,3105002476
SR102477,1090002477,Fabián Zapata Yepes,3105002477
DQ102478,1090002478,Germán Galvis Muñoz,3105002478
DQ102479,1090002479,Hernán Bermúdez Nieto,3105002479
DQ102480,1090002480,Iván Ibarra Bohórquez,3105002480
VG102481,1090002481,Jaime Quiroga Cadavid,3105002481
TC102482,1090002482,Kevin Yepes Quiroga,3105002482
TC102483,1090002483,Leonardo Forero Espinal,3105002483
SR102484,1090002484,Mauricio Acosta Franco,3105002484
C102485,1090002485,Nelson Hincapié Tabares,3105002485
TC102486,1090002486,Óscar Peláez Higuita,3105002486
TC102487,1090002487,Pablo Wilches Ibarra,3105002487
SG102488,1090002488,Ramiro Espinal Wilches,3105002488
TC102489,1090002489,Sergio Muñoz Leal,3105002489
TC102490,1090002490,Tomás Gómez Montoya,3105002490
SG102491,1090002491,Ulises Ocampo Arcila,3105002491
TC102492,1090002492,Vicente Valderrama Bermúdez,3105002492
TC102493,1090002493,Wilson Delgado Peláez,3105002493
C102494,1090002494,Yesid Leal Delgado,3105002494
TC102495,1090002495,Zacarías Franco Escudero,3105002495
TC102496,1090002496,Ana Nieto Salgado,3105002496
SR102497,1090002497,Beatriz Urrego Galvis,3105002497
VG102498,1090002498,Camila Cuartas Hincapié,3105002498
TC102499,1090002499,Diana Jurado Valderrama,3105002499
DQ102500,1090002500,Elena Escudero Jurado,3105002500
SR102501,1090002501,Fabiola Montoya Lemus,3105002501
VG102502,1090002502,Gloria Tabares Zapata,3105002502
SR102503,1090002503,Helena Bohórquez Acosta,3105002503
SR102504,1090002504,Irene Isaza Ocampo,3105002504
TC102505,1090002505,Julia Duarte Cuartas,3105002505
TCF102506,1090002506,Karen Lemus Duarte,3105002506
TC102507,1090002507,Laura Salgado Rendón,3105002507
TC102508,1090002508,Marta Arcila Forero,3105002508
TC102509,1090002509,Nidia Higuita Gómez,3105002509
DQ102510,1090002510,Olga Cadavid Urrego,3105002510
TC102511,1090002511,Paula Jaramillo Isaza,3105002511
TC102512,1090002512,Rocío Rendón Jaramillo,3105002512
SG102513,1090002513,Sandra Zapata Yepes,3105002513
DQ102514,1090002514,Tatiana Galvis Muñoz,3105002514
TC102515,1090002515,Úrsula Bermúdez Nieto,3105002515
CH102516,1090002516,Valeria Ibarra Bohórquez,3105002516
TC102517,1090002517,Ximena Quiroga Cadavid,3105002517
C102518,1090002518,Yolanda Yepes Quiroga,3105002518
TC102519,1090002519,Zulma Forero Espinal,3105002519
CH102520,1090002520,Alberto Acosta Franco,3105002520
DQ102521,1090002521,Bernardo Hincapié Tabares,3105002521
SR102522,1090002522,Carlos Peláez Higuita,3105002522
TC102523,1090002523,Damián Wilches Ibarra,3105002523
TC102524,1090002524,Eduardo Espinal Wilches,3105002524
C102525,1090002525,Fabián Muñoz Leal,3105002525
C102526,1090002526,Germán Gómez Montoya,3105002526
C102527,1090002527,Hernán Ocampo Arcila,3105002527
C102528,1090002528,Iván Valderrama Bermúdez,3105002528
TC102529,1090002529,Jaime Delgado Peláez,3105002529
SR102530,1090002530,Kevin Leal Delgado,3105002530
SR102531,1090002531,Leonardo Franco Escudero,3105002531
C102532,1090002532,Mauricio Nieto Salgado,3105002532
SR102533,1090002533,Nelson Urrego Galvis,3105002533
TC102534,1090002534,Óscar Cuartas Hincapié,3105002534
TC102535,1090002535,Pablo Jurado Valderrama,3105002535
DQ102536,1090002536,Ramiro Escudero Jurado,3105002536
VG102537,1090002537,Sergio Montoya Lemus,3105002537
DQ102538,1090002538,Tomás Tabares Zapata,3105002538
VG102539,1090002539,Ulises Bohórquez Acosta,3105002539
C102540,1090002540,Vicente Isaza Ocampo,3105002540
TC102541,1090002541,Wilson Duarte Cuartas,3105002541
SR102542,1090002542,Yesid Lemus Duarte,3105002542
TC102543,1090002543,Zacarías Salgado Rendón,3105002543
C102544,1090002544,Ana Arcila Forero,3105002544
DQ102545,1090002545,Beatriz Higuita Gómez,3105002545
TC102546,1090002546,Camila Cadavid Urrego,3105002546
DQ102547,1090002547,Diana Jaramillo Isaza,3105002547
DQ102548,1090002548,Elena Rendón Jaramillo,3105002548
SM102549,1090002549,Fabiola Zapata Yepes,3105002549
VG102550,1090002550,Gloria Galvis Muñoz,3105002550
C102551,1090002551,Helena Bermúdez Nieto,3105002551
VG102552,1090002552,Irene Ibarra Bohórquez,3105002552
DQ102553,1090002553,Julia Quiroga Cadavid,3105002553
C102554,1090002554,Karen Yepes Quiroga,3105002554
SR102555,1090002555,Laura Forero Espinal,3105002555
SG102556,1090002556,Marta Acosta Franco,3105002556
TC102557,1090002557,Nidia Hincapié Tabares,3105002557
VG102558,1090002558,Olga Peláez Higuita,3105002558
DQ102559,1090002559,Paula Wilches Ibarra,3105002559
TC102560,1090002560,Rocío Espinal Wilches,3105002560
TC102561,1090002561,Sandra Muñoz Leal,3105002561
TC102562,1090002562,Tatiana Gómez Montoya,3105002562
TC102563,1090002563,Úrsula Ocampo Arcila,3105002563
TC102564,1090002564,Valeria Valderrama Bermúdez,3105002564
C102565,1090002565,Ximena Delgado Peláez,3105002565
TC102566,1090002566,Yolanda Leal Delgado,3105002566
VG102567,1090002567,Zulma Franco Escudero,3105002567
C102568,1090002568,Alberto Nieto Salgado,3105002568
TC102569,1090002569,Bernardo Urrego Galvis,3105002569
C102570,1090002570,Carlos Cuartas Hincapié,3105002570
TCF102571,1090002571,Damián Jurado Valderrama,3105002571
SR102572,1090002572,Eduardo Escudero Jurado,3105002572
DQ102573,1090002573,Fabián Montoya Lemus,3105002573
TC102574,1090002574,Germán Tabares Zapata,3105002574
SR102575,1090002575,Hernán Bohórquez Acosta,3105002575
SR102576,1090002576,Iván Isaza Ocampo,3105002576
DQ102577,1090002577,Jaime Duarte Cuartas,3105002577
SR102578,1090002578,Kevin Lemus Duarte,3105002578
C102579,1090002579,Leonardo Salgado Rendón,3105002579
C102580,1090002580,Mauricio Arcila Forero,3105002580
SR102581,1090002581,Nelson Higuita Gómez,3105002581
SR102582,1090002582,Óscar Cadavid Urrego,3105002582
SG102583,1090002583,Pablo Jaramillo Isaza,3105002583
TC102584,1090002584,Ramiro Rendón Jaramillo,3105002584
DQ102585,1090002585,Sergio Zapata Yepes,3105002585
DQ102586,1090002586,Tomás Galvis Muñoz,3105002586
DQ102587,1090002587,Ulises Bermúdez Nieto,3105002587
DQ102588,1090002588,Vicente Ibarra Bohórquez,3105002588
TC102589,1090002589,Wilson Quiroga Cadavid,3105002589
SR102590,1090002590,Yesid Yepes Quiroga,3105002590
CH102591,1090002591,Zacarías Forero Espinal,3105002591
SG102592,1090002592,Ana Acosta Franco,3105002592
DQ102593,1090002593,Beatriz Hincapié Tabares,3105002593
DQ102594,1090002594,Camila Peláez Higuita,3105002594
TC102595,1090002595,Diana Wilches Ibarra,3105002595
SR102596,1090002596,Elena Espinal Wilches,3105002596
TC102597,1090002597,Fabiola Muñoz Leal,3105002597
TC102598,1090002598,Gloria Gómez Montoya,3105002598
TC102599,1090002599,Helena Ocampo Arcila,3105002599
C102600,1090002600,Irene Valderrama Bermúdez,3105002600
SR102601,1090002601,Julia Delgado Peláez,3105002601
DQ102602,1090002602,Karen Leal Delgado,3105002602
TC102603,1090002603,Laura Franco Escudero,3105002603
TCF102604,1090002604,Marta Nieto Salgado,3105002604
DQ102605,1090002605,Nidia Urrego Galvis,3105002605
C102606,1090002606,Olga Cuartas Hincapié,3105002606
C102607,1090002607,Paula Jurado Valderrama,3105002607
TC102608,1090002608,Rocío Escudero Jurado,3105002608
TC102609,1090002609,Sandra Montoya Lemus,3105002609
C102610,1090002610,Tatiana Tabares Zapata,3105002610
DQ102611,1090002611,Úrsula Bohórquez Acosta,3105002611
C102612,1090002612,Valeria Isaza Ocampo,3105002612
SR102613,1090002613,Ximena Duarte Cuartas,3105002613
DQ102614,1090002614,Yolanda Lemus Duarte,3105002614
TC102615,1090002615,Zulma Salgado Rendón,3105002615
CH102616,1090002616,Alberto Arcila Forero,3105002616
SR102617,1090002617,Bernardo Higuita Gómez,3105002617
C102618,1090002618,Carlos Cadavid Urrego,3105002618
DQ102619,1090002619,Damián Jaramillo Isaza,3105002619
TC102620,1090002620,Eduardo Rendón Jaramillo,3105002620
C102621,1090002621,Fabián Zapata Yepes,3105002621
TC102622,1090002622,Germán Galvis Muñoz,3105002622
TC102623,1090002623,Hernán Bermúdez Nieto,3105002623
C102624,1090002624,Iván Ibarra Bohórquez,3105002624
C102625,1090002625,Jaime Quiroga Cadavid,3105002625
VG102626,1090002626,Kevin Yepes Quiroga,3105002626
VG102627,1090002627,Leonardo Forero Espinal,3105002627
VG102628,1090002628,Mauricio Acosta Franco,3105002628
TC102629,1090002629,Nelson Hincapié Tabares,3105002629
TCF102630,1090002630,Óscar Peláez Higuita,3105002630
SG102631,1090002631,Pablo Wilches Ibarra,3105002631
CH102632,1090002632,Ramiro Espinal Wilches,3105002632
SR102633,1090002633,Sergio Muñoz Leal,3105002633
TC102634,1090002634,Tomás Gómez Montoya,3105002634
TC102635,1090002635,Ulises Ocampo Arcila,3105002635
AL102636,1090002636,Vicente Valderrama Bermúdez,3105002636
SR102637,1090002637,Wilson Delgado Peláez,3105002637
VG102638,1090002638,Yesid Leal Delgado,3105002638
DQ102639,1090002639,Zacarías Franco Escudero,3105002639
SR102640,1090002640,Ana Nieto Salgado,3105002640
TC102641,1090002641,Beatriz Urrego Galvis,3105002641
TC102642,1090002642,Camila Cuartas Hincapié,3105002642
DQ102643,1090002643,Diana Jurado Valderrama,3105002643
DQ102644,1090002644,Elena Escudero Jurado,3105002644
DQ102645,1090002645,Fabiola Montoya Lemus,3105002645
CH102646,1090002646,Gloria Tabares Zapata,3105002646
TC102647,1090002647,Helena Bohórquez Acosta,3105002647
TCF102648,1090002648,Irene Isaza Ocampo,3105002648
SG102649,1090002649,Julia Duarte Cuartas,3105002649
C102650,1090002650,Karen Lemus Duarte,3105002650
TC102651,1090002651,Laura Salgado Rendón,3105002651
C102652,1090002652,Marta Arcila Forero,3105002652
TC102653,1090002653,Nidia Higuita Gómez,3105002653
DQ102654,1090002654,Olga Cadavid Urrego,3105002654
DQ102655,1090002655,Paula Jaramillo Isaza,3105002655
C102656,1090002656,Rocío Rendón Jaramillo,3105002656
C102657,1090002657,Sandra Zapata Yepes,3105002657
TC102658,1090002658,Tatiana Galvis Muñoz,3105002658
CH102659,1090002659,Úrsula Bermúdez Nieto,3105002659
SG102660,1090002660,Valeria Ibarra Bohórquez,3105002660
TCF102661,1090002661,Ximena Quiroga Cadavid,3105002661
DQ102662,1090002662,Yolanda Yepes Quiroga,3105002662
SG102663,1090002663,Zulma Forero Espinal,3105002663
DQ102664,1090002664,Alberto Acosta Franco,3105002664
VG102665,1090002665,Bernardo Hincapié Tabares,3105002665
SG102666,1090002666,Carlos Peláez Higuita,3105002666
TCF102667,1090002667,Damián Wilches Ibarra,3105002667
SR102668,1090002668,Eduardo Espinal Wilches,3105002668
C102669,1090002669,Fabián Muñoz Leal,3105002669
DQ102670,1090002670,Germán Gómez Montoya,3105002670
VG102671,1090002671,Hernán Ocampo Arcila,3105002671
C102672,1090002672,Iván Valderrama Bermúdez,3105002672
VG102673,1090002673,Jaime Delgado Peláez,3105002673
DQ102674,1090002674,Kevin Leal Delgado,3105002674
CH102675,1090002675,Leonardo Franco Escudero,3105002675
TC102676,1090002676,Mauricio Nieto Salgado,3105002676
VG102677,1090002677,Nelson Urrego Galvis,3105002677
VG102678,1090002678,Óscar Cuartas Hincapié,3105002678
CH102679,1090002679,Pablo Jurado Valderrama,3105002679
DQ102680,1090002680,Ramiro Escudero Jurado,3105002680
DQ102681,1090002681,Sergio Montoya Lemus,3105002681
C102682,1090002682,Tomás Tabares Zapata,3105002682
SR102683,1090002683,Ulises Bohórquez Acosta,3105002683
SG102684,1090002684,Vicente Isaza Ocampo,3105002684
SR102685,1090002685,Wilson Duarte Cuartas,3105002685
TC102686,1090002686,Yesid Lemus Duarte,3105002686
DQ102687,1090002687,Zacarías Salgado Rendón,3105002687
TC102688,1090002688,Ana Arcila Forero,3105002688
VG102689,1090002689,Beatriz Higuita Gómez,3105002689
TCF102690,1090002690,Camila Cadavid Urrego,3105002690
TC102691,1090002691,Diana Jaramillo Isaza,3105002691
TC102692,1090002692,Elena Rendón Jaramillo,3105002692
TC102693,1090002693,Fabiola Zapata Yepes,3105002693
DQ102694,1090002694,Gloria Galvis Muñoz,3105002694
SR102695,1090002695,Helena Bermúdez Nieto,3105002695
SG102696,1090002696,Irene Ibarra Bohórquez,3105002696
C102697,1090002697,Julia Quiroga Cadavid,3105002697
C102698,1090002698,Karen Yepes Quiroga,3105002698
TC102699,1090002699,Laura Forero Espinal,3105002699
TC102700,1090002700,Marta Acosta Franco,3105002700
DQ102701,1090002701,Nidia Hincapié Tabares,3105002701
VG102702,1090002702,Olga Peláez Higuita,3105002702
TC102703,1090002703,Paula Wilches Ibarra,3105002703
DQ102704,1090002704,Rocío Espinal Wilches,3105002704
C102705,1090002705,Sandra Muñoz Leal,3105002705
TC102706,1090002706,Tatiana Gómez Montoya,3105002706
SR102707,1090002707,Úrsula Ocampo Arcila,3105002707
TCF102708,1090002708,Valeria Valderrama Bermúdez,3105002708
DQ102709,1090002709,Ximena Delgado Peláez,3105002709
SR102710,1090002710,Yolanda Leal Delgado,3105002710
TC102711,1090002711,Zulma Franco Escudero,3105002711
VG102712,1090002712,Alberto Nieto Salgado,3105002712
SR102713,1090002713,Bernardo Urrego Galvis,3105002713
TC102714,1090002714,Carlos Cuartas Hincapié,3105002714
TC102715,1090002715,Damián Jurado Valderrama,3105002715
SR102716,1090002716,Eduardo Escudero Jurado,3105002716
C102717,1090002717,Fabián Montoya Lemus,3105002717
C102718,1090002718,Germán Tabares Zapata,3105002718
SR102719,1090002719,Hernán Bohórquez Acosta,3105002719
SG102720,1090002720,Iván Isaza Ocampo,3105002720
DQ102721,1090002721,Jaime Duarte Cuartas,3105002721
VG102722,1090002722,Kevin Lemus Duarte,3105002722
TC102723,1090002723,Leonardo Salgado Rendón,3105002723
C102724,1090002724,Mauricio Arcila Forero,3105002724
C102725,1090002725,Nelson Higuita Gómez,3105002725
C102726,1090002726,Óscar Cadavid Urrego,3105002726
SG102727,1090002727,Pablo Jaramillo Isaza,3105002727
SG102728,1090002728,Ramiro Rendón Jaramillo,3105002728
TC102729,1090002729,Sergio Zapata Yepes,3105002729
CH102730,1090002730,Tomás Galvis Muñoz,3105002730
TC102731,1090002731,Ulises Bermúdez Nieto,3105002731
SG102732,1090002732,Vicente Ibarra Bohórquez,3105002732
TC102733,1090002733,Wilson Quiroga Cadavid,3105002733
DQ102734,1090002734,Yesid Yepes Quiroga,3105002734
DQ102735,1090002735,Zacarías Forero Espinal,3105002735
TC102736,1090002736,Ana Acosta Franco,3105002736
C102737,1090002737,Beatriz Hincapié Tabares,3105002737
CH102738,1090002738,Camila Peláez Higuita,3105002738
TC102739,1090002739,Diana Wilches Ibarra,3105002739
TC102740,1090002740,Elena Espinal Wilches,3105002740
TC102741,1090002741,Fabiola Muñoz Leal,3105002741
DQ102742,1090002742,Gloria Gómez Montoya,3105002742
SG102743,1090002743,Helena Ocampo Arcila,3105002743
TC102744,1090002744,Irene Valderrama Bermúdez,3105002744
C102745,1090002745,Julia Delgado Peláez,3105002745
SG102746,1090002746,Karen Leal Delgado,3105002746
SG102747,1090002747,Laura Franco Escudero,3105002747
TC102748,1090002748,Marta Nieto Salgado,3105002748
DQ102749,1090002749,Nidia Urrego Galvis,3105002749
DQ102750,1090002750,Olga Cuartas Hincapié,3105002750
TC102751,1090002751,Paula Jurado Valderrama,3105002751
C102752,1090002752,Rocío Escudero Jurado,3105002752
DQ102753,1090002753,Sandra Montoya Lemus,3105002753
DQ102754,1090002754,Tatiana Tabares Zapata,3105002754
SG102755,1090002755,Úrsula Bohórquez Acosta,3105002755
DQ102756,1090002756,Valeria Isaza Ocampo,3105002756
C102757,1090002757,Ximena Duarte Cuartas,3105002757
C102758,1090002758,Yolanda Lemus Duarte,3105002758
CH102759,1090002759,Zulma Salgado Rendón,3105002759
TC102760,1090002760,Alberto Arcila Forero,3105002760
SG102761,1090002761,Bernardo Higuita Gómez,3105002761
DQ102762,1090002762,Carlos Cadavid Urrego,3105002762
DQ102763,1090002763,Damián Jaramillo Isaza,3105002763
DQ102764,1090002764,Eduardo Rendón Jaramillo,3105002764
DQ102765,1090002765,Fabián Zapata Yepes,3105002765
TCF102766,1090002766,Germán Galvis Muñoz,3105002766
DQ102767,1090002767,Hernán Bermúdez Nieto,3105002767
DQ102768,1090002768,Iván Ibarra Bohórquez,3105002768
TC102769,1090002769,Jaime Quiroga Cadavid,3105002769
TC102770,1090002770,Kevin Yepes Quiroga,3105002770
DQ102771,1090002771,Leonardo Forero Espinal,3105002771
SG102772,1090002772,Mauricio Acosta Franco,3105002772
C102773,1090002773,Nelson Hincapié Tabares,3105002773
SR102774,1090002774,Óscar Peláez Higuita,3105002774
TC102775,1090002775,Pablo Wilches Ibarra,3105002775
SG102776,1090002776,Ramiro Espinal Wilches,3105002776
TC102777,1090002777,Sergio Muñoz Leal,3105002777
DQ102778,1090002778,Tomás Gómez Montoya,3105002778
TCF102779,1090002779,Ulises Ocampo Arcila,3105002779
TC102780,1090002780,Vicente Valderrama Bermúdez,3105002780
VG102781,1090002781,Wilson Delgado Peláez,3105002781
TC102782,1090002782,Yesid Leal Delgado,3105002782
DQ102783,1090002783,Zacarías Franco Escudero,3105002783
DQ102784,1090002784,Ana Nieto Salgado,3105002784
SR102785,1090002785,Beatriz Urrego Galvis,3105002785
SR102786,1090002786,Camila Cuartas Hincapié,3105002786
TCF102787,1090002787,Diana Jurado Valderrama,3105002787
TCF102788,1090002788,Elena Escudero Jurado,3105002788
TC102789,1090002789,Fabiola Montoya Lemus,3105002789
SR102790,1090002790,Gloria Tabares Zapata,3105002790
TC102791,1090002791,Helena Bohórquez Acosta,3105002791
TC102792,1090002792,Irene Isaza Ocampo,3105002792
C102793,1090002793,Julia Duarte Cuartas,3105002793
VG102794,1090002794,Karen Lemus Duarte,3105002794
SR102795,1090002795,Laura Salgado Rendón,3105002795
DQ102796,1090002796,Marta Arcila Forero,3105002796
VG102797,1090002797,Nidia Higuita Gómez,3105002797
DQ102798,1090002798,Olga Cadavid Urrego,3105002798
SR102799,1090002799,Paula Jaramillo Isaza,3105002799
DQ102800,1090002800,Rocío Rendón Jaramillo,3105002800
DQ102801,1090002801,Sandra Zapata Yepes,3105002801
SR102802,1090002802,Tatiana Galvis Muñoz,3105002802
TC102803,1090002803,Úrsula Bermúdez Nieto,3105002803
TC102804,1090002804,Valeria Ibarra Bohórquez,3105002804
DQ102805,1090002805,Ximena Quiroga Cadavid,3105002805
TC102806,1090002806,Yolanda Yepes Quiroga,3105002806
SR102807,1090002807,Zulma Forero Espinal,3105002807
SG102808,1090002808,Alberto Acosta Franco,3105002808
SR102809,1090002809,Bernardo Hincapié Tabares,3105002809
DQ102810,1090002810,Carlos Peláez Higuita,3105002810
DQ102811,1090002811,Damián Wilches Ibarra,3105002811
SG102812,1090002812,Eduardo Espinal Wilches,3105002812
CH102813,1090002813,Fabián Muñoz Leal,3105002813
